sale_id;customer_id;product_id;sale_date;total;rating
5991;151;14;24/12/2024;28000;2
5610;152;2;11/12/2024;20000;3
5686;152;5;14/12/2024;27000;5
5741;152;7;16/12/2024;29000;2
841;152;27;17/03/2024;250000;2
2276;152;3;30/07/2024;22000;4
3470;152;21;29/09/2024;65000;5
3505;152;21;30/09/2024;65000;2
4636;152;9;08/11/2024;30000;2
7214;152;3;06/02/2025;22000;3
9079;152;3;25/04/2025;22000;3
319;152;27;31/01/2024;250000;2
2045;152;12;09/07/2024;22000;2
2639;152;24;02/09/2024;25000;3
3125;152;21;18/09/2024;65000;5
3797;152;7;09/10/2024;29000;5
6208;152;14;01/01/2025;28000;5
8595;152;2;22/03/2025;20000;3
9944;152;4;08/08/2025;24000;2
2266;152;10;29/07/2024;29000;5
6606;152;4;14/01/2025;24000;3
7773;152;2;25/02/2025;20000;4
9902;152;3;04/08/2025;22000;3
5859;153;14;20/12/2024;28000;2
6004;153;14;24/12/2024;28000;3
6190;153;14;31/12/2024;28000;3
7339;153;2;10/02/2025;20000;5
7889;153;2;28/02/2025;20000;5
8032;153;1;03/03/2025;18000;3
9364;153;2;25/05/2025;20000;2
450;153;25;13/02/2024;75000;2
606;153;5;27/02/2024;27000;2
1670;153;11;02/06/2024;25000;3
3334;153;22;24/09/2024;110000;3
303;153;24;30/01/2024;25000;5
533;153;17;21/02/2024;27000;2
4506;153;6;04/11/2024;27000;3
6808;153;1;22/01/2025;18000;4
8450;153;2;17/03/2025;20000;5
10095;153;1;27/08/2025;18000;2
3872;153;4;12/10/2024;24000;5
6998;154;1;29/01/2025;18000;2
9135;154;3;01/05/2025;22000;5
9264;154;1;14/05/2025;18000;2
292;154;6;30/01/2024;27000;2
2272;154;25;29/07/2024;75000;5
2277;154;4;30/07/2024;24000;5
2361;154;24;08/08/2024;25000;4
3534;154;21;01/10/2024;65000;5
4570;154;3;06/11/2024;22000;2
5658;154;2;13/12/2024;20000;3
8616;154;2;23/03/2025;20000;4
1185;154;5;20/04/2024;27000;2
214;154;27;23/01/2024;250000;3
582;154;3;25/02/2024;22000;2
4117;154;8;21/10/2024;30000;2
4344;154;7;29/10/2024;29000;4
4495;154;1;04/11/2024;18000;5
3036;154;21;15/09/2024;65000;4
3833;154;8;10/10/2024;30000;4
4623;154;3;08/11/2024;22000;5
9198;155;4;07/05/2025;24000;5
9506;155;3;12/06/2025;22000;4
1280;155;8;28/04/2024;30000;3
1577;155;24;23/05/2024;25000;3
5391;155;4;03/12/2024;24000;5
736;155;5;09/03/2024;27000;3
2160;155;14;20/07/2024;28000;2
7064;155;3;31/01/2025;22000;2
2864;155;22;09/09/2024;110000;2
5895;155;14;21/12/2024;28000;5
6443;155;14;08/01/2025;28000;5
6813;155;2;22/01/2025;20000;5
8223;155;2;09/03/2025;20000;3
9939;155;4;07/08/2025;24000;2
343;155;18;02/02/2024;22000;4
3642;155;4;04/10/2024;24000;4
6987;155;4;28/01/2025;24000;4
5275;156;11;30/11/2024;25000;2
9233;156;4;10/05/2025;24000;5
10262;156;2;18/09/2025;20000;4
2297;156;2;01/08/2024;20000;2
4542;156;5;05/11/2024;27000;4
4556;156;9;05/11/2024;30000;4
7844;156;3;27/02/2025;22000;2
1607;156;26;26/05/2024;175000;5
5745;157;8;16/12/2024;30000;2
7297;157;1;09/02/2025;18000;4
8205;157;4;08/03/2025;24000;4
8686;157;3;25/03/2025;22000;5
9571;157;4;21/06/2025;24000;4
9610;157;1;26/06/2025;18000;2
1165;157;25;17/04/2024;75000;5
2162;157;19;20/07/2024;18000;4
2600;157;24;31/08/2024;25000;4
3019;157;23;14/09/2024;55000;4
4094;157;8;20/10/2024;30000;4
3467;157;24;28/09/2024;25000;4
1028;157;8;05/04/2024;30000;3
1179;157;17;19/04/2024;27000;3
5565;157;9;09/12/2024;30000;5
6093;157;14;28/12/2024;28000;3
8916;157;3;06/04/2025;22000;4
6277;157;14;03/01/2025;28000;4
7087;157;3;01/02/2025;22000;4
6901;158;3;25/01/2025;22000;3
8091;158;1;05/03/2025;18000;2
765;158;8;11/03/2024;30000;5
804;158;17;14/03/2024;27000;3
2954;158;24;11/09/2024;25000;4
4315;158;6;28/10/2024;27000;2
6294;158;14;03/01/2025;28000;5
9368;158;3;25/05/2025;22000;2
3393;158;22;26/09/2024;110000;4
3441;158;21;28/09/2024;65000;5
8590;158;2;22/03/2025;20000;2
10336;158;1;26/09/2025;18000;4
1359;158;12;04/05/2024;22000;4
3327;158;21;24/09/2024;65000;5
4674;158;11;09/11/2024;25000;5
5116;158;3;25/11/2024;22000;5
9546;158;4;17/06/2025;24000;2
5115;159;3;25/11/2024;22000;2
5514;159;2;08/12/2024;20000;5
6262;159;14;03/01/2025;28000;2
6567;159;2;13/01/2025;20000;2
7271;159;2;08/02/2025;20000;2
9585;159;1;23/06/2025;18000;2
527;159;1;21/02/2024;18000;4
984;159;11;01/04/2024;25000;3
1231;159;26;23/04/2024;175000;4
4300;159;1;28/10/2024;18000;5
3358;159;22;25/09/2024;110000;5
8845;159;2;31/03/2025;20000;2
4035;159;4;18/10/2024;24000;4
5802;159;7;18/12/2024;29000;4
6588;159;4;13/01/2025;24000;2
8314;159;4;12/03/2025;24000;5
9152;159;2;03/05/2025;20000;4
4737;159;2;12/11/2024;20000;2
5528;159;7;08/12/2024;29000;5
8323;159;2;13/03/2025;20000;5
10064;159;3;22/08/2025;22000;5
6659;160;4;16/01/2025;24000;4
7450;160;3;13/02/2025;22000;3
7969;160;1;02/03/2025;18000;4
8627;160;3;23/03/2025;22000;3
9543;160;3;17/06/2025;22000;4
9852;160;4;28/07/2025;24000;5
368;160;18;05/02/2024;22000;5
887;160;4;23/03/2024;24000;3
1294;160;2;29/04/2024;20000;2
2584;160;24;29/08/2024;25000;3
2986;160;22;13/09/2024;110000;2
4365;160;9;30/10/2024;30000;3
6060;160;14;26/12/2024;28000;5
8458;160;3;17/03/2025;22000;5
1190;160;19;20/04/2024;18000;4
8432;160;4;16/03/2025;24000;3
496;160;7;17/02/2024;29000;2
3972;160;7;15/10/2024;29000;5
6101;160;14;28/12/2024;28000;3
6541;160;3;12/01/2025;22000;2
9042;160;4;21/04/2025;24000;5
5442;161;4;05/12/2024;24000;3
5502;161;10;07/12/2024;29000;5
5800;161;7;18/12/2024;29000;5
6143;161;14;29/12/2024;28000;5
7648;161;4;20/02/2025;24000;3
7798;161;1;26/02/2025;18000;3
8467;161;1;18/03/2025;18000;3
9320;161;1;20/05/2025;18000;3
9955;161;3;09/08/2025;22000;3
10202;161;3;10/09/2025;22000;3
1001;161;17;02/04/2024;27000;4
4429;161;2;02/11/2024;20000;4
3000;161;24;13/09/2024;25000;4
7638;161;2;20/02/2025;20000;2
1909;161;28;26/06/2024;200000;4
4402;161;6;01/11/2024;27000;4
6521;161;1;12/01/2025;18000;4
7053;161;1;31/01/2025;18000;2
10188;161;2;08/09/2025;20000;5
2980;161;21;13/09/2024;65000;3
3016;161;22;14/09/2024;110000;4
5299;161;5;01/12/2024;27000;2
5799;161;7;18/12/2024;29000;2
6971;162;1;28/01/2025;18000;5
7734;162;1;24/02/2025;18000;5
2119;162;25;16/07/2024;75000;3
8723;162;1;27/03/2025;18000;2
5134;162;11;25/11/2024;25000;3
6245;162;14;02/01/2025;28000;4
7070;162;3;31/01/2025;22000;3
7299;162;2;09/02/2025;20000;4
8894;162;2;04/04/2025;20000;5
1238;162;17;24/04/2024;27000;4
6035;162;14;26/12/2024;28000;4
7791;162;4;25/02/2025;24000;5
8290;162;1;12/03/2025;18000;3
212;162;21;23/01/2024;65000;5
5828;162;8;19/12/2024;30000;3
5902;162;14;21/12/2024;28000;4
6005;162;14;24/12/2024;28000;2
7308;162;3;09/02/2025;22000;5
5970;163;14;23/12/2024;28000;3
6202;163;14;31/12/2024;28000;3
7090;163;3;01/02/2025;22000;2
9446;163;2;04/06/2025;20000;4
1502;163;8;17/05/2024;30000;5
1924;163;24;28/06/2024;25000;5
3232;163;21;21/09/2024;65000;4
4388;163;11;31/10/2024;25000;2
10293;163;1;21/09/2025;18000;4
2004;163;24;05/07/2024;25000;3
2722;163;24;04/09/2024;25000;4
4259;163;9;26/10/2024;30000;4
1224;163;14;23/04/2024;28000;4
4764;163;11;12/11/2024;25000;3
4872;163;4;16/11/2024;24000;4
9177;163;4;05/05/2025;24000;5
9532;163;1;16/06/2025;18000;3
293;163;8;30/01/2024;30000;5
2887;163;24;09/09/2024;25000;5
3071;163;22;16/09/2024;110000;2
4614;163;1;08/11/2024;18000;4
4931;163;8;18/11/2024;30000;5
5359;163;6;02/12/2024;27000;5
5695;163;8;14/12/2024;30000;4
7248;163;3;07/02/2025;22000;5
8291;163;1;12/03/2025;18000;5
8993;163;3;16/04/2025;22000;3
10259;163;4;17/09/2025;24000;4
5097;164;4;24/11/2024;24000;4
6376;164;14;06/01/2025;28000;2
8544;164;4;20/03/2025;24000;4
9397;164;1;28/05/2025;18000;5
9778;164;4;18/07/2025;24000;5
1380;164;4;06/05/2024;24000;2
1588;164;22;24/05/2024;110000;2
2138;164;12;18/07/2024;22000;2
2151;164;23;19/07/2024;55000;3
3264;164;22;22/09/2024;110000;5
3803;164;8;09/10/2024;30000;3
997;164;14;02/04/2024;28000;4
3127;164;22;18/09/2024;110000;3
6140;164;14;29/12/2024;28000;3
6334;164;14;05/01/2025;28000;2
8784;164;1;29/03/2025;18000;2
9094;164;4;27/04/2025;24000;3
420;164;9;10/02/2024;30000;3
7816;164;4;26/02/2025;24000;5
8482;164;3;18/03/2025;22000;5
10344;164;1;27/09/2025;18000;5
3804;164;8;09/10/2024;30000;2
4972;164;7;19/11/2024;29000;3
9031;164;2;20/04/2025;20000;3
5363;165;8;02/12/2024;30000;4
5638;165;5;12/12/2024;27000;5
6735;165;3;19/01/2025;22000;3
7329;165;1;10/02/2025;18000;3
7430;165;4;12/02/2025;24000;5
8875;165;1;02/04/2025;18000;3
9820;165;2;24/07/2025;20000;3
685;165;20;04/03/2024;22000;3
946;165;28;29/03/2024;200000;5
1714;165;10;05/06/2024;29000;3
3805;165;8;09/10/2024;30000;2
6617;165;2;15/01/2025;20000;3
3922;165;11;13/10/2024;25000;2
5018;165;5;21/11/2024;27000;3
2993;165;23;13/09/2024;55000;2
4801;165;2;14/11/2024;20000;4
6300;165;14;04/01/2025;28000;2
8934;165;3;09/04/2025;22000;5
6900;165;3;25/01/2025;22000;3
6870;166;2;24/01/2025;20000;2
7500;166;3;15/02/2025;22000;5
7620;166;4;19/02/2025;24000;3
8054;166;1;04/03/2025;18000;5
8175;166;4;07/03/2025;24000;2
10091;166;3;26/08/2025;22000;4
5234;166;6;29/11/2024;27000;5
6416;166;14;08/01/2025;28000;2
7257;166;1;08/02/2025;18000;5
7424;166;3;12/02/2025;22000;3
2794;166;23;07/09/2024;55000;5
4986;166;2;20/11/2024;20000;3
5557;166;5;09/12/2024;27000;5
7886;166;2;28/02/2025;20000;5
1195;166;12;21/04/2024;22000;2
1812;166;18;14/06/2024;22000;2
3939;166;6;14/10/2024;27000;2
5362;166;8;02/12/2024;30000;3
8088;166;1;05/03/2025;18000;2
5674;167;11;13/12/2024;25000;4
9021;167;2;19/04/2025;20000;3
9481;167;4;08/06/2025;24000;4
928;167;25;27/03/2024;75000;5
1305;167;21;30/04/2024;65000;2
1750;167;1;08/06/2024;18000;3
2068;167;26;11/07/2024;175000;3
7052;167;1;31/01/2025;18000;2
1576;167;20;23/05/2024;22000;3
6077;167;14;27/12/2024;28000;3
9636;167;4;29/06/2025;24000;3
894;167;23;23/03/2024;55000;2
1336;167;11;02/05/2024;25000;5
10385;167;2;01/10/2025;20000;4
194;167;24;21/01/2024;25000;2
3242;167;22;21/09/2024;110000;4
5495;167;8;07/12/2024;30000;3
8944;167;1;11/04/2025;18000;2
9092;167;1;27/04/2025;18000;5
5725;168;1;16/12/2024;18000;3
8789;168;2;29/03/2025;20000;5
9019;168;1;19/04/2025;18000;3
9382;168;4;26/05/2025;24000;3
3742;168;5;07/10/2024;27000;3
8572;168;4;21/03/2025;24000;3
8252;168;3;10/03/2025;22000;4
3;168;8;01/01/2024;30000;3
1631;168;14;29/05/2024;28000;4
2690;168;24;03/09/2024;25000;2
3905;168;4;13/10/2024;24000;4
1771;168;12;10/06/2024;22000;3
2926;168;24;10/09/2024;25000;2
3623;168;7;03/10/2024;29000;5
5612;168;2;11/12/2024;20000;2
6954;168;3;27/01/2025;22000;4
8449;168;2;17/03/2025;20000;4
5392;169;5;03/12/2024;27000;2
5860;169;14;20/12/2024;28000;5
6926;169;3;26/01/2025;22000;3
7095;169;4;01/02/2025;24000;4
7721;169;3;23/02/2025;22000;5
7881;169;4;28/02/2025;24000;3
8319;169;1;13/03/2025;18000;3
8986;169;1;16/04/2025;18000;3
9600;169;4;24/06/2025;24000;5
9695;169;4;06/07/2025;24000;4
10223;169;1;13/09/2025;18000;5
178;169;1;20/01/2024;18000;3
342;169;11;02/02/2024;25000;3
3735;169;3;07/10/2024;22000;2
5729;169;3;16/12/2024;22000;2
6732;169;2;19/01/2025;20000;2
6931;169;3;26/01/2025;22000;2
8508;169;1;19/03/2025;18000;5
10009;169;2;15/08/2025;20000;2
6909;169;1;26/01/2025;18000;5
8741;169;3;27/03/2025;22000;4
9737;169;1;13/07/2025;18000;3
10240;169;2;14/09/2025;20000;4
6657;169;4;16/01/2025;24000;5
1915;169;14;27/06/2024;28000;4
5775;170;10;17/12/2024;29000;4
6465;170;14;09/01/2025;28000;5
638;170;23;01/03/2024;55000;2
8889;170;4;03/04/2025;24000;5
9123;170;2;01/05/2025;20000;3
9648;170;1;01/07/2025;18000;2
2314;170;24;02/08/2024;25000;3
950;170;7;30/03/2024;29000;2
2611;170;24;01/09/2024;25000;3
1500;170;1;17/05/2024;18000;2
4510;170;8;04/11/2024;30000;4
5276;170;1;01/12/2024;18000;5
9622;170;4;27/06/2025;24000;3
5201;171;2;28/11/2024;20000;3
5483;171;4;07/12/2024;24000;3
5774;171;10;17/12/2024;29000;4
5823;171;5;19/12/2024;27000;3
6818;171;2;22/01/2025;20000;2
7188;171;3;05/02/2025;22000;5
9465;171;2;06/06/2025;20000;4
93;171;16;11/01/2024;28000;2
694;171;8;05/03/2024;30000;2
847;171;10;18/03/2024;29000;4
1074;171;3;09/04/2024;22000;3
1639;171;20;30/05/2024;22000;4
1998;171;27;04/07/2024;250000;5
3030;171;24;14/09/2024;25000;3
3314;171;23;23/09/2024;55000;4
7281;171;3;08/02/2025;22000;3
8019;171;4;02/03/2025;24000;5
6110;171;14;28/12/2024;28000;2
10036;171;2;20/08/2025;20000;5
2628;171;24;01/09/2024;25000;3
6599;171;3;14/01/2025;22000;5
10218;171;4;12/09/2025;24000;3
2692;171;24;03/09/2024;25000;4
6652;171;3;16/01/2025;22000;3
7201;171;1;06/02/2025;18000;3
7683;171;1;22/02/2025;18000;4
7765;172;1;25/02/2025;18000;5
7766;172;2;25/02/2025;20000;4
8358;172;3;14/03/2025;22000;4
8475;172;2;18/03/2025;20000;2
1202;172;23;21/04/2024;55000;4
1361;172;13;04/05/2024;25000;2
2493;172;24;21/08/2024;25000;4
2902;172;22;10/09/2024;110000;5
8989;172;2;16/04/2025;20000;5
9897;172;2;04/08/2025;20000;5
3487;172;22;29/09/2024;110000;5
2683;172;24;03/09/2024;25000;4
5723;172;1;16/12/2024;18000;3
5037;173;1;22/11/2024;18000;4
5129;173;10;25/11/2024;29000;3
5489;173;5;07/12/2024;27000;5
6538;173;3;12/01/2025;22000;2
10314;173;4;23/09/2025;24000;5
480;173;28;15/02/2024;200000;4
725;173;1;08/03/2024;18000;5
1510;173;21;17/05/2024;65000;5
4866;173;2;16/11/2024;20000;3
7347;173;3;10/02/2025;22000;3
9724;173;3;10/07/2025;22000;4
10326;173;2;25/09/2025;20000;3
3417;173;22;27/09/2024;110000;3
3547;173;22;01/10/2024;110000;3
4041;173;6;18/10/2024;27000;5
4648;173;1;09/11/2024;18000;5
7499;173;3;15/02/2025;22000;2
7655;173;2;21/02/2025;20000;5
8962;173;1;13/04/2025;18000;5
5722;173;11;15/12/2024;25000;5
5598;174;8;10/12/2024;30000;5
5886;174;14;21/12/2024;28000;4
5959;174;14;23/12/2024;28000;2
6195;174;14;31/12/2024;28000;2
6534;174;3;12/01/2025;22000;3
6862;174;1;24/01/2025;18000;4
7072;174;3;31/01/2025;22000;4
7399;174;1;12/02/2025;18000;4
8696;174;4;25/03/2025;24000;2
10376;174;4;30/09/2025;24000;4
607;174;10;27/02/2024;29000;2
3748;174;5;07/10/2024;27000;4
4009;174;1;17/10/2024;18000;4
6050;174;14;26/12/2024;28000;4
6188;174;14;31/12/2024;28000;4
1077;174;7;09/04/2024;29000;4
1492;174;10;16/05/2024;29000;3
4878;174;5;16/11/2024;27000;5
5335;174;11;01/12/2024;25000;3
7923;174;1;01/03/2025;18000;4
9706;174;3;08/07/2025;22000;2
3382;174;24;25/09/2024;25000;5
8809;174;4;29/03/2025;24000;5
5184;175;8;27/11/2024;30000;3
5874;175;14;20/12/2024;28000;3
7067;175;3;31/01/2025;22000;4
8267;175;1;11/03/2025;18000;4
290;175;3;30/01/2024;22000;4
1109;175;28;11/04/2024;200000;4
1528;175;10;19/05/2024;29000;5
2784;175;24;06/09/2024;25000;2
2865;175;22;09/09/2024;110000;3
2944;175;22;11/09/2024;110000;3
4101;175;11;20/10/2024;25000;3
8255;175;3;10/03/2025;22000;5
145;175;26;16/01/2024;175000;5
7165;175;4;04/02/2025;24000;4
7786;175;4;25/02/2025;24000;4
2022;175;17;07/07/2024;27000;2
170;175;5;19/01/2024;27000;5
795;175;22;13/03/2024;110000;2
5788;175;3;18/12/2024;22000;3
8251;175;3;10/03/2025;22000;5
5121;176;6;25/11/2024;27000;3
5731;176;4;16/12/2024;24000;2
7532;176;4;16/02/2025;24000;2
9738;176;1;13/07/2025;18000;3
9892;176;4;03/08/2025;24000;5
630;176;9;01/03/2024;30000;2
4182;176;8;23/10/2024;30000;4
9316;176;4;19/05/2025;24000;2
4958;176;3;19/11/2024;22000;4
8834;176;4;30/03/2025;24000;4
10220;176;1;13/09/2025;18000;3
125;176;8;15/01/2024;30000;2
7909;176;4;28/02/2025;24000;3
8952;176;1;12/04/2025;18000;4
10210;177;4;11/09/2025;24000;3
32;177;2;04/01/2024;20000;2
186;177;24;20/01/2024;25000;5
1442;177;11;11/05/2024;25000;2
5979;177;14;24/12/2024;28000;4
7802;177;2;26/02/2025;20000;4
5074;177;7;23/11/2024;29000;3
817;177;25;15/03/2024;75000;3
2700;177;24;04/09/2024;25000;4
6635;177;4;15/01/2025;24000;5
2749;177;24;05/09/2024;25000;4
3414;177;22;27/09/2024;110000;3
4823;177;8;14/11/2024;30000;3
5865;177;14;20/12/2024;28000;4
10113;177;3;29/08/2025;22000;5
5556;178;4;09/12/2024;24000;4
7615;178;2;19/02/2025;20000;3
7946;178;3;01/03/2025;22000;2
8852;178;3;31/03/2025;22000;5
9274;178;4;14/05/2025;24000;5
261;178;2;27/01/2024;20000;5
2959;178;21;12/09/2024;65000;2
8806;178;4;29/03/2025;24000;4
9677;178;1;04/07/2025;18000;5
651;178;18;02/03/2024;22000;5
802;178;13;14/03/2024;25000;5
4064;178;4;19/10/2024;24000;2
4194;178;3;24/10/2024;22000;4
6750;178;1;20/01/2025;18000;5
7413;178;2;12/02/2025;20000;2
7495;178;2;15/02/2025;20000;2
8603;178;4;22/03/2025;24000;5
1850;178;16;18/06/2024;28000;2
10023;178;3;17/08/2025;22000;2
2180;178;21;21/07/2024;65000;3
2528;178;24;24/08/2024;25000;4
8816;178;1;30/03/2025;18000;3
8848;178;2;31/03/2025;20000;3
9138;178;4;01/05/2025;24000;5
5520;179;4;08/12/2024;24000;5
6059;179;14;26/12/2024;28000;4
6126;179;14;29/12/2024;28000;4
6871;179;2;24/01/2025;20000;5
7288;179;4;08/02/2025;24000;4
7433;179;4;12/02/2025;24000;5
9530;179;4;15/06/2025;24000;4
535;179;21;21/02/2024;65000;2
4083;179;1;20/10/2024;18000;2
8791;179;2;29/03/2025;20000;4
1123;179;21;13/04/2024;65000;5
3708;179;6;06/10/2024;27000;4
6158;179;14;30/12/2024;28000;3
7278;179;3;08/02/2025;22000;4
7445;179;2;13/02/2025;20000;4
2052;179;13;10/07/2024;25000;5
3729;179;2;07/10/2024;20000;5
4383;179;7;31/10/2024;29000;2
9534;179;1;16/06/2025;18000;4
5936;180;14;22/12/2024;28000;5
5971;180;14;23/12/2024;28000;5
6694;180;1;18/01/2025;18000;3
7292;180;4;08/02/2025;24000;4
8212;180;1;09/03/2025;18000;5
9442;180;2;03/06/2025;20000;2
10098;180;1;27/08/2025;18000;4
364;180;20;04/02/2024;22000;2
1449;180;10;12/05/2024;29000;3
1793;180;25;11/06/2024;75000;5
1973;180;23;02/07/2024;55000;2
4097;180;10;20/10/2024;29000;4
6090;180;14;28/12/2024;28000;5
6282;180;14;03/01/2025;28000;5
8538;180;2;20/03/2025;20000;5
798;180;2;14/03/2024;20000;2
3085;180;24;16/09/2024;25000;2
4714;180;3;11/11/2024;22000;3
6869;180;2;24/01/2025;20000;3
7221;180;4;06/02/2025;24000;3
1632;180;18;29/05/2024;22000;4
2676;180;24;03/09/2024;25000;4
8147;180;4;06/03/2025;24000;5
9155;180;2;03/05/2025;20000;3
4797;180;11;13/11/2024;25000;2
5609;180;2;11/12/2024;20000;5
7103;180;1;02/02/2025;18000;5
9058;180;1;23/04/2025;18000;2
5013;181;3;21/11/2024;22000;5
7875;181;4;28/02/2025;24000;2
9608;181;3;25/06/2025;22000;4
830;181;1;17/03/2024;18000;5
1171;181;23;18/04/2024;55000;3
2881;181;24;09/09/2024;25000;3
9595;181;3;23/06/2025;22000;5
9965;181;4;10/08/2025;24000;4
10123;181;3;31/08/2025;22000;4
9363;181;1;25/05/2025;18000;3
200;181;20;22/01/2024;22000;2
2650;181;24;02/09/2024;25000;4
4907;181;10;17/11/2024;29000;3
5162;181;11;26/11/2024;25000;4
8074;181;4;04/03/2025;24000;4
3909;181;6;13/10/2024;27000;2
8469;182;1;18/03/2025;18000;4
8658;182;3;24/03/2025;22000;3
130;182;26;15/01/2024;175000;5
1169;182;17;18/04/2024;27000;3
1371;182;15;05/05/2024;30000;4
1504;182;9;17/05/2024;30000;4
2009;182;3;06/07/2024;22000;4
3318;182;24;23/09/2024;25000;5
3380;182;24;25/09/2024;25000;4
3427;182;23;27/09/2024;55000;2
4401;182;6;01/11/2024;27000;5
5249;182;10;29/11/2024;29000;5
8702;182;2;26/03/2025;20000;5
10231;182;4;13/09/2025;24000;5
553;182;27;22/02/2024;250000;2
744;182;16;09/03/2024;28000;5
5180;182;7;27/11/2024;29000;3
9564;182;3;20/06/2025;22000;5
7763;182;1;25/02/2025;18000;3
5122;182;6;25/11/2024;27000;2
7293;183;1;09/02/2025;18000;4
8111;183;3;05/03/2025;22000;3
8473;183;2;18/03/2025;20000;4
9078;183;3;25/04/2025;22000;4
493;183;23;16/02/2024;55000;2
1137;183;14;14/04/2024;28000;3
1581;183;7;24/05/2024;29000;2
3733;183;2;07/10/2024;20000;3
4519;183;10;04/11/2024;29000;2
6354;183;14;05/01/2025;28000;4
6697;183;1;18/01/2025;18000;4
7534;183;4;16/02/2025;24000;2
2271;183;24;29/07/2024;25000;3
3323;183;24;23/09/2024;25000;5
5499;183;10;07/12/2024;29000;5
8735;183;3;27/03/2025;22000;4
3387;183;21;26/09/2024;65000;4
10119;183;4;30/08/2025;24000;2
10345;183;2;27/09/2025;20000;2
5144;184;4;26/11/2024;24000;2
7837;184;3;27/02/2025;22000;2
8336;184;4;13/03/2025;24000;5
9767;184;3;17/07/2025;22000;5
742;184;11;09/03/2024;25000;5
942;184;19;29/03/2024;18000;3
2016;184;28;06/07/2024;200000;2
2133;184;2;18/07/2024;20000;4
3394;184;22;26/09/2024;110000;3
6383;184;14;06/01/2025;28000;3
451;184;27;13/02/2024;250000;2
978;184;23;31/03/2024;55000;3
2812;184;24;07/09/2024;25000;5
4454;184;9;02/11/2024;30000;3
6495;184;14;10/01/2025;28000;5
9710;184;4;08/07/2025;24000;3
295;184;11;30/01/2024;25000;3
2537;184;24;25/08/2024;25000;2
2878;184;23;09/09/2024;55000;5
1111;184;2;12/04/2024;20000;3
1264;184;2;27/04/2024;20000;5
4337;184;2;29/10/2024;20000;5
6819;184;2;22/01/2025;20000;3
9454;184;1;05/06/2025;18000;2
16;185;26;02/01/2024;175000;5
608;185;11;27/02/2024;25000;2
696;185;9;05/03/2024;30000;4
1524;185;25;18/05/2024;75000;2
2798;185;23;07/09/2024;55000;3
1426;185;2;10/05/2024;20000;5
2597;185;24;31/08/2024;25000;5
5012;185;2;21/11/2024;20000;3
7831;185;2;27/02/2025;20000;5
229;185;17;24/01/2024;27000;4
780;185;13;12/03/2024;25000;3
1282;185;10;28/04/2024;29000;5
2645;185;24;02/09/2024;25000;2
3140;185;23;18/09/2024;55000;3
4620;185;2;08/11/2024;20000;2
5356;186;5;02/12/2024;27000;2
5617;186;5;11/12/2024;27000;4
6625;186;3;15/01/2025;22000;3
7388;186;4;11/02/2025;24000;3
7825;186;1;27/02/2025;18000;4
9074;186;1;25/04/2025;18000;2
245;186;5;26/01/2024;27000;3
3011;186;22;14/09/2024;110000;4
3879;186;6;12/10/2024;27000;2
182;186;9;20/01/2024;30000;5
6285;186;14;03/01/2025;28000;2
761;186;26;10/03/2024;175000;4
1410;186;2;09/05/2024;20000;5
3913;186;7;13/10/2024;29000;2
8448;186;2;17/03/2025;20000;4
5591;187;6;10/12/2024;27000;5
5836;187;14;19/12/2024;28000;4
5908;187;14;21/12/2024;28000;2
7484;187;4;14/02/2025;24000;4
7607;187;1;19/02/2025;18000;3
9800;187;3;21/07/2025;22000;3
9887;187;2;03/08/2025;20000;4
1323;187;20;01/05/2024;22000;3
1745;187;12;07/06/2024;22000;3
3892;187;9;12/10/2024;30000;2
7878;187;4;28/02/2025;24000;5
7974;187;1;02/03/2025;18000;3
1564;187;27;22/05/2024;250000;4
1942;187;26;30/06/2024;175000;3
2487;187;24;20/08/2024;25000;3
8631;187;4;23/03/2025;24000;5
4685;187;5;10/11/2024;27000;3
6751;187;1;20/01/2025;18000;5
6760;187;3;20/01/2025;22000;5
472;187;17;15/02/2024;27000;3
9220;187;3;09/05/2025;22000;2
5482;188;4;07/12/2024;24000;4
5889;188;14;21/12/2024;28000;4
5999;188;14;24/12/2024;28000;4
9102;188;4;28/04/2025;24000;4
42;188;11;05/01/2024;25000;5
807;188;1;15/03/2024;18000;5
827;188;27;16/03/2024;250000;2
1281;188;9;28/04/2024;30000;5
3319;188;24;23/09/2024;25000;4
5288;188;3;01/12/2024;22000;4
5425;188;9;04/12/2024;30000;5
6051;188;14;26/12/2024;28000;4
5758;188;2;17/12/2024;20000;2
9769;188;4;17/07/2025;24000;5
4938;188;9;18/11/2024;30000;2
9443;188;4;03/06/2025;24000;3
1811;188;18;14/06/2024;22000;4
4196;188;4;24/10/2024;24000;2
6471;188;14;10/01/2025;28000;4
5354;189;5;02/12/2024;27000;4
6426;189;14;08/01/2025;28000;2
8451;189;3;17/03/2025;22000;5
10380;189;4;30/09/2025;24000;5
713;189;5;07/03/2024;27000;4
2450;189;24;16/08/2024;25000;2
3292;189;21;23/09/2024;65000;3
8516;189;2;19/03/2025;20000;2
8757;189;2;28/03/2025;20000;5
9978;189;4;11/08/2025;24000;2
9639;189;4;29/06/2025;24000;2
2382;189;24;10/08/2024;25000;2
4549;189;7;05/11/2024;29000;4
8197;189;3;08/03/2025;22000;2
5173;190;5;27/11/2024;27000;2
6305;190;14;04/01/2025;28000;2
6584;190;4;13/01/2025;24000;2
7222;190;4;06/02/2025;24000;5
7487;190;4;14/02/2025;24000;2
